incident_id,offense_id,objectid,offense_code,offense_code_extension,offense_type_id,offense_category_id,first_occurrence_dt,last_occurrence_dt,reported_dt,incident_date,reported_date,incident_address,geo_lon,geo_lat,geo_x,geo_y,district_id,precinct_id,neighborhood_id,is_crime,is_traffic,victim_count,x,y
DP202110847,DP202110847131300,14460,1313,0,assault-simple,other-crimes-against-persons,"2021-01-05 19:00:00","2021-01-05 17:00:00","2021-01-07 02:10:00",2021-01-05,2021-01-07,"3131 S FEDERAL BLVD",-105.027100,39.658495,0,0,4,423,harvey-park-south,1,0,1,999999.999999,999999.999999
DP2021108557,DP2021108557240400,84286,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 12:30:00",NULL,"2021-02-23 21:39:00",2021-02-23,2021-02-23,"7748 E SEVERN PL",-104.898137,39.727939,0,0,3,321,lowry-field,1,0,1,999999.999999,999999.999999
DP2021108593,DP2021108593220400,36253,2204,0,burglary-residence-no-force,burglary,"2021-02-23 10:00:00","2021-02-23 05:45:00","2021-02-23 14:04:00",2021-02-23,2021-02-23,"2400 BLK N CLARKSON ST",-104.976800,39.752715,0,0,2,211,five-points,1,0,1,999999.999999,999999.999999
DP2021108604,DP2021108604240400,89596,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 13:30:00",NULL,"2021-02-23 13:30:00",2021-02-23,2021-02-23,"749 N NEWTON ST",-105.037617,39.729146,0,0,1,122,villa-park,1,0,1,999999.999999,999999.999999
DP2021108605,DP2021108605220401,40011,2204,1,burg-auto-theft-resd-no-force,burglary,"2021-02-23 11:34:00","2021-02-23 04:36:00","2021-02-23 14:25:00",2021-02-23,2021-02-23,"2432 S STEELE ST",-104.949720,39.672505,0,0,3,314,university-park,1,0,1,999999.999999,999999.999999
DP2021108611,DP2021108611240400,91693,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 13:25:00","2021-02-23 06:34:00","2021-02-23 14:58:00",2021-02-23,2021-02-23,"3435 N NEWTON ST",-105.037166,39.765684,0,0,1,113,west-highland,1,0,1,999999.999999,999999.999999
DP2021108614,DP2021108614220200,38065,2202,0,burglary-residence-by-force,burglary,"2021-02-23 13:30:00","2021-02-23 06:38:00","2021-02-23 14:21:00",2021-02-23,2021-02-23,"1200 BLK E 3RD AVE",-104.972061,39.719805,0,0,3,311,country-club,1,0,1,999999.999999,999999.999999
DP2021108621,DP2021108621240400,94921,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 13:35:00","2021-02-23 06:40:00","2021-02-23 13:57:00",2021-02-23,2021-02-23,"1100 S UTICA ST",-105.044562,39.696592,0,0,4,421,mar-lee,1,0,1,999999.999999,999999.999999
DP2021108623,DP2021108623230500,71058,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"2021-02-23 05:00:00","2021-02-23 06:46:00","2021-02-23 13:46:00",2021-02-23,2021-02-23,"4500 E JEWELL AVE",-104.935112,39.681757,0,0,3,322,virginia-village,1,0,1,999999.999999,999999.999999
DP2021108640,DP2021108640220300,34506,2203,0,burglary-business-by-force,burglary,"2021-02-23 14:00:00","2021-02-23 07:09:00","2021-02-23 14:17:00",2021-02-23,2021-02-23,"543 N BRYANT ST",-105.019010,39.724621,0,0,4,411,valverde,1,0,1,999999.999999,999999.999999
DP2021108643,DP2021108643240400,95893,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 13:55:00",NULL,"2021-02-23 14:05:00",2021-02-23,2021-02-23,"4737 N LOWELL BLVD",-105.034807,39.782827,0,0,1,111,berkeley,1,0,1,999999.999999,999999.999999
DP2021108692,DP2021108692239900,79233,2399,0,theft-other,larceny,"2021-02-23 09:30:00","2021-02-23 03:30:00","2021-02-23 16:44:00",2021-02-23,2021-02-23,"1800 BLK S STUART ST",-105.041970,39.684333,0,0,4,421,mar-lee,1,0,1,999999.999999,999999.999999
DP2021108699,DP2021108699220400,48045,2204,0,burglary-residence-no-force,burglary,"2021-02-23 02:00:00","2021-02-23 06:45:00","2021-02-23 14:35:00",2021-02-23,2021-02-23,"2300 BLK S COOK ST",-104.948031,39.674010,0,0,3,314,university-park,1,0,1,999999.999999,999999.999999
DP202110870,DP202110870240400,95872,2404,0,theft-of-motor-vehicle,auto-theft,"2021-01-06 13:30:00","2021-01-06 17:00:00","2021-01-07 01:11:00",2021-01-06,2021-01-07,"2600 WELTON ST",-104.978689,39.754101,0,0,2,211,five-points,1,0,1,999999.999999,999999.999999
DP2021108711,DP2021108711240400,101727,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 01:00:00","2021-02-23 07:30:00","2021-02-23 14:43:00",2021-02-23,2021-02-23,"160 S MONACO ST",-104.910718,39.714221,0,0,3,321,hilltop,1,0,1,999999.999999,999999.999999
DP2021108712,DP2021108712239900,78706,2399,0,theft-other,larceny,"2021-02-23 14:32:00",NULL,"2021-02-23 14:32:00",2021-02-23,2021-02-23,"1061 9TH ST",-105.002923,39.742201,0,0,1,123,auraria,1,0,1,999999.999999,999999.999999
DP2021108713,DP2021108713230500,76245,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"2021-02-23 00:30:00","2021-02-23 07:00:00","2021-02-23 14:45:00",2021-02-23,2021-02-23,"1800 W 33RD AVE",-105.008221,39.763123,0,0,1,113,highland,1,0,1,999999.999999,999999.999999
DP2021108718,DP2021108718220400,39314,2204,0,burglary-residence-no-force,burglary,"2021-02-23 05:50:00","2021-02-22 23:20:00","2021-02-23 21:42:00",2021-02-23,2021-02-23,"1100 BLK E 7TH AVE",-104.973767,39.727030,0,0,3,311,speer,1,0,1,999999.999999,999999.999999
DP2021108735,DP2021108735230400,63309,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"2021-02-23 00:30:00","2021-02-23 07:00:00","2021-02-23 15:17:00",2021-02-23,2021-02-23,"11400 E 53RD AVE",-104.856636,39.791772,0,0,5,511,montbello,1,0,1,999999.999999,999999.999999
DP2021108773,DP2021108773230500,75470,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"2021-02-23 03:30:00","2021-02-23 07:00:00","2021-02-23 16:52:00",2021-02-23,2021-02-23,"4210 N AIRPORT WAY",-104.795062,39.774072,0,0,5,522,gateway-green-valley-ranch,1,0,1,999999.999999,999999.999999
DP2021108775,DP2021108775220400,47956,2204,0,burglary-residence-no-force,burglary,"2021-02-23 01:03:00","2021-02-23 07:50:00","2021-02-23 16:32:00",2021-02-23,2021-02-23,"6265 E EVANS AVE",-104.915888,39.678942,0,0,3,322,virginia-village,1,0,1,999999.999999,999999.999999
DP2021108776,DP2021108776220500,36865,2205,0,burglary-business-no-force,burglary,"2021-02-23 06:30:00","2021-02-22 23:45:00","2021-02-23 16:43:00",2021-02-23,2021-02-23,"3101 E 52ND AVE",-104.951151,39.791152,0,0,2,212,elyria-swansea,1,0,1,999999.999999,999999.999999
DP2021108777,DP2021108777299901,149201,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-22 23:00:00",NULL,"2021-02-23 17:30:00",2021-02-22,2021-02-23,"4750 N JOLIET ST",-104.860329,39.783002,0,0,5,511,montbello,1,0,1,999999.999999,999999.999999
DP2021108787,DP2021108787299900,144246,2999,0,criminal-mischief-other,public-disorder,"2021-02-23 04:00:00","2021-02-23 08:30:00","2021-02-23 15:30:00",2021-02-23,2021-02-23,"2600 BLK N FEDERAL BLVD",-105.025426,39.755872,0,0,1,121,sloan-lake,1,0,1,999999.999999,999999.999999
DP2021108795,DP2021108795299901,151603,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-23 15:30:00","2021-02-23 08:40:00","2021-02-23 18:27:00",2021-02-23,2021-02-23,"S PECOS ST / W BAYAUD AVE",-105.006259,39.714823,0,0,4,411,valverde,1,0,1,999999.999999,999999.999999
DP2021108796,DP2021108796230400,51026,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"2021-02-23 09:55:00","2021-02-23 03:00:00","2021-02-23 17:14:00",2021-02-23,2021-02-23,"1270 W CEDAR AVE",-105.003526,39.712783,0,0,4,411,valverde,1,0,1,999999.999999,999999.999999
DP2021108799,DP2021108799240400,116695,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 04:30:00","2021-02-23 08:15:00","2021-02-23 16:37:00",2021-02-23,2021-02-23,"2227 N TRENTON ST",-104.896087,39.749698,0,0,5,512,central-park,1,0,1,999999.999999,999999.999999
DP2021108800,DP2021108800220301,47751,2203,1,burg-auto-theft-busn-w-force,burglary,"2021-02-23 05:07:00","2021-02-22 23:30:00","2021-02-23 17:17:00",2021-02-23,2021-02-23,"341 S COLORADO BLVD",-104.941007,39.710608,0,0,3,311,belcaro,1,0,1,999999.999999,999999.999999
DP202110881,DP202110881240400,95911,2404,0,theft-of-motor-vehicle,auto-theft,"2021-01-07 00:10:00",NULL,"2021-01-07 00:10:00",2021-01-07,2021-01-07,"2100 BLOCK E 12TH AVE",-104.961955,39.734982,0,0,6,622,cheesman-park,1,0,1,999999.999999,999999.999999
DP2021108832,DP2021108832260900,124343,2609,0,fraud-by-use-of-computer,white-collar-crime,"2021-02-22 02:45:00",NULL,"2021-02-23 15:42:00",2021-02-22,2021-02-23,"900 BLK N NAVAJO ST",-105.003831,39.731411,0,0,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
DP2021108833,DP2021108833299901,149184,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-23 02:00:00","2021-02-23 08:30:00","2021-02-23 16:56:00",2021-02-23,2021-02-23,"4550 N CENTRAL PARK BLVD",-104.881514,39.778915,0,0,5,511,central-park,1,0,1,999999.999999,999999.999999
DP2021108855,DP2021108855240400,92016,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 15:00:00","2021-02-23 08:45:00","2021-02-23 16:32:00",2021-02-23,2021-02-23,"4780 N YAMPA ST",-104.774000,39.783344,0,0,5,522,gateway-green-valley-ranch,1,0,1,999999.999999,999999.999999
DP2021108862,DP2021108862240400,94457,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-21 11:45:00",NULL,"2021-02-23 15:57:00",2021-02-21,2021-02-23,"1298 S KALAMATH ST",-105.000029,39.693254,0,0,4,422,ruby-hill,1,0,1,999999.999999,999999.999999
DP2021108867,DP2021108867299901,147130,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-22 22:00:00","2021-02-23 07:30:00","2021-02-23 17:22:00",2021-02-22,2021-02-23,"901 W 14TH AVE",-104.998427,39.738852,0,0,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
DP2021108868,DP2021108868299901,147559,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-23 05:00:00",NULL,"2021-02-23 17:19:00",2021-02-23,2021-02-23,"2673 N ALBION ST",-104.939734,39.756091,0,0,2,222,north-park-hill,1,0,1,999999.999999,999999.999999
DP2021108880,DP2021108880719901,12144,7199,1,property-crimes-other,all-other-crimes,"2021-02-22 23:00:00",NULL,"2021-02-23 17:10:00",2021-02-22,2021-02-23,"1700 BLK S PONTIAC ST",-104.905722,39.684994,0,0,3,322,virginia-village,1,0,1,999999.999999,999999.999999
DP2021108902,DP2021108902220500,48718,2205,0,burglary-business-no-force,burglary,"2021-02-23 05:00:00","2021-02-23 08:45:00","2021-02-23 16:14:00",2021-02-23,2021-02-23,"2190 S PLATTE RIVER DR",-104.996874,39.676821,0,0,3,313,overland,1,0,1,999999.999999,999999.999999
DP202110892,DP202110892570700,21905,5707,0,criminal-trespassing,all-other-crimes,"2021-01-06 23:45:00",NULL,"2021-01-06 23:45:00",2021-01-06,2021-01-06,"1201 5TH ST",-105.009317,39.741701,0,0,1,123,auraria,1,0,1,999999.999999,999999.999999
DP2021108933,DP2021108933220300,47254,2203,0,burglary-business-by-force,burglary,"2021-02-23 05:30:00","2021-02-22 23:00:00","2021-02-23 18:17:00",2021-02-23,2021-02-23,"2555 16TH ST",-105.009527,39.758879,0,0,1,113,highland,1,0,1,999999.999999,999999.999999
DP2021108935,DP2021108935220300,34995,2203,0,burglary-business-by-force,burglary,"2021-02-23 00:00:00","2021-02-23 09:30:00","2021-02-23 16:31:00",2021-02-23,2021-02-23,"2140 S HOLLY ST",-104.921597,39.677361,0,0,3,323,goldsmith,1,0,1,999999.999999,999999.999999
DP2021108941,DP2021108941220300,35029,2203,0,burglary-business-by-force,burglary,"2021-02-23 01:30:00","2021-02-23 09:20:00","2021-02-23 21:06:00",2021-02-23,2021-02-23,"612 N WASHINGTON ST",-104.978585,39.725956,0,0,3,311,speer,1,0,1,999999.999999,999999.999999
DP2021108974,DP2021108974299901,151769,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-23 06:00:00","2021-02-23 09:30:00","2021-02-23 17:33:00",2021-02-23,2021-02-23,"4900 N TRENTON ST",-104.895064,39.785840,0,0,5,511,central-park,1,0,1,999999.999999,999999.999999
DP2021108979,DP2021108979240400,99026,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 01:00:00","2021-02-23 09:00:00","2021-02-23 20:23:00",2021-02-23,2021-02-23,"6950 E CHENANGO AVE",-104.905861,39.625327,0,0,3,324,southmoor-park,1,0,1,999999.999999,999999.999999
DP2021108993,DP2021108993501600,155549,5016,0,violation-of-restraining-order,all-other-crimes,"2021-02-15 03:40:00","2021-02-14 21:00:00","2021-02-23 18:52:00",2021-02-15,2021-02-23,"1200 BLK W 10TH AVE",-105.003534,39.732255,0,0,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
DP2021109011,DP2021109011620100,11728,6201,0,animal-cruelty-to,all-other-crimes,"2021-02-05 16:56:00",NULL,"2021-02-05 16:56:00",2021-02-05,2021-02-05,"4100 BLK N ANDES WAY",-104.769784,39.773407,0,0,5,523,gateway-green-valley-ranch,1,0,1,999999.999999,999999.999999
DP2021109014,DP2021109014240400,88769,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 03:00:00","2021-02-23 09:00:00","2021-02-23 18:00:00",2021-02-23,2021-02-23,"3810 E 17TH AVE",-104.942811,39.743480,0,0,2,213,city-park,1,0,1,999999.999999,999999.999999
DP2021109015,DP2021109015570700,18484,5707,0,criminal-trespassing,all-other-crimes,"2021-02-23 17:00:00",NULL,"2021-02-23 17:49:00",2021-02-23,2021-02-23,"2246 N FEDERAL BLVD",-105.024615,39.750546,0,0,1,121,jefferson-park,1,0,1,999999.999999,999999.999999
DP202110904,DP202110904239900,69234,2399,0,theft-other,larceny,"2021-01-07 00:06:00",NULL,"2021-01-07 02:00:00",2021-01-07,2021-01-07,"200 BLK N ST PAUL ST",-104.951185,39.720003,0,0,3,311,cherry-creek,1,0,1,999999.999999,999999.999999
DP2021109044,DP2021109044240400,99506,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-18 02:00:00","2021-02-18 08:00:00","2021-02-23 17:27:00",2021-02-18,2021-02-23,"2 N NEWTON ST",-105.036945,39.716749,0,0,4,411,barnum,1,0,1,999999.999999,999999.999999
DP2021109050,DP2021109050240400,107967,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-22 18:00:00",NULL,"2021-02-23 19:09:00",2021-02-22,2021-02-23,"1065 N DOWNING ST",-104.973129,39.733295,0,0,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
DP2021109060,DP2021109060240400,94063,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 01:00:00","2021-02-23 09:00:00","2021-02-23 17:35:00",2021-02-23,2021-02-23,"1523 N QUITMAN ST",-105.040725,39.740914,0,0,1,121,west-colfax,1,0,1,999999.999999,999999.999999
DP2021109086,DP2021109086240400,94026,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 08:00:00","2021-02-23 05:00:00","2021-02-23 18:22:00",2021-02-23,2021-02-23,"19574 E ROBINS DR",-104.759033,39.796571,0,0,5,523,gateway-green-valley-ranch,1,0,1,999999.999999,999999.999999
DP2021109094,DP2021109094239900,74637,2399,0,theft-other,larceny,"2021-02-21 13:19:00","2021-02-21 06:48:00","2021-02-23 18:36:00",2021-02-21,2021-02-23,"4049 N ST PAUL ST",-104.951035,39.773656,0,0,2,212,elyria-swansea,1,0,1,999999.999999,999999.999999
DP2021109129,DP2021109129220401,39994,2204,1,burg-auto-theft-resd-no-force,burglary,"2021-02-23 01:00:00","2021-02-23 10:00:00","2021-02-23 21:47:00",2021-02-23,2021-02-23,"100 BLK S GLENCOE ST",-104.925548,39.713339,0,0,3,321,hilltop,1,0,1,999999.999999,999999.999999
DP2021109134,DP2021109134240400,91182,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-13 07:00:00","2021-02-23 11:08:00","2021-02-23 18:08:00",2021-02-13,2021-02-23,"2700 BLK CHAMPA ST",-104.980046,39.757649,0,0,2,211,five-points,1,0,1,999999.999999,999999.999999
DP2021109136,DP2021109136299901,148968,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-23 18:08:00",NULL,"2021-02-23 19:43:00",2021-02-23,2021-02-23,"S BROADWAY ST / E TENNESSEE AVE",-104.987456,39.698606,0,0,3,313,baker,1,0,1,999999.999999,999999.999999
DP2021109151,DP2021109151299902,160305,2999,2,criminal-mischief-graffiti,public-disorder,"2021-02-23 02:00:00","2021-02-23 08:00:00","2021-02-23 18:17:00",2021-02-23,2021-02-23,"3936 W COLFAX AVE",-105.038618,39.740139,0,0,1,122,west-colfax,1,0,1,999999.999999,999999.999999
DP2021109161,DP2021109161220401,36588,2204,1,burg-auto-theft-resd-no-force,burglary,"2021-02-23 05:40:00","2021-02-22 22:45:00","2021-02-23 18:21:00",2021-02-23,2021-02-23,"1700 BLK S LAFAYETTE ST",-104.970752,39.684138,0,0,3,313,university,1,0,1,999999.999999,999999.999999
DP2021109163,DP2021109163299901,149265,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-23 15:00:00","2021-02-23 08:45:00","2021-02-23 19:46:00",2021-02-23,2021-02-23,"2640 W MEXICO AVE",-105.018801,39.685684,0,0,4,422,ruby-hill,1,0,1,999999.999999,999999.999999
DP202110920,DP202110920230300,40438,2303,0,theft-shoplift,larceny,"2021-01-06 23:55:00",NULL,"2021-01-07 02:07:00",2021-01-06,2021-01-07,"8210 E NORTHFIELD BLVD",-104.892372,39.784020,0,0,5,511,central-park,1,0,1,999999.999999,999999.999999
DP2021109207,DP2021109207299901,151459,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-23 18:45:00",NULL,"2021-02-23 18:45:00",2021-02-23,2021-02-23,"E 35TH AVE / N IVY ST",-104.919972,39.765623,0,0,2,221,northeast-park-hill,1,0,1,999999.999999,999999.999999
DP2021109276,DP2021109276355000,163140,3550,0,drug-poss-paraphernalia,drug-alcohol,"2021-02-23 19:10:00",NULL,"2021-02-23 20:20:00",2021-02-23,2021-02-23,"1400 BLOCK N UINTA ST",-104.892776,39.739428,0,0,2,223,east-colfax,1,0,1,999999.999999,999999.999999
DP2021109276,DP2021109276359900,174772,3599,0,drug-pcs-other-drug,drug-alcohol,"2021-02-23 19:10:00",NULL,"2021-02-23 20:20:00",2021-02-23,2021-02-23,"1400 BLOCK N UINTA ST",-104.892776,39.739428,0,0,2,223,east-colfax,1,0,1,999999.999999,999999.999999
DP2021109295,DP2021109295220400,48394,2204,0,burglary-residence-no-force,burglary,"2021-02-23 06:00:00","2021-02-23 08:00:00","2021-02-23 19:21:00",2021-02-23,2021-02-23,"100 BLK N FRANKLIN ST",-104.967748,39.718559,0,0,3,311,country-club,1,0,1,999999.999999,999999.999999
DP2021109312,DP2021109312240400,99689,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 19:30:00",NULL,"2021-02-23 19:53:00",2021-02-23,2021-02-23,"7010 N TOWER RD",-104.771126,39.823978,0,0,5,522,dia,1,0,1,999999.999999,999999.999999
DP20211094,DP20211094299901,150170,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-01-01 19:57:00","2021-01-01 12:57:00","2021-01-01 20:01:00",2021-01-01,2021-01-01,"7190 E HAMPDEN AVE",-104.905079,39.652645,0,0,3,324,hampden-south,1,0,1,999999.999999,999999.999999
DP2021109410,DP2021109410354000,160893,3540,0,drug-synth-narcotic-sell,drug-alcohol,"2021-02-23 20:28:00",NULL,"2021-02-23 21:31:00",2021-02-23,2021-02-23,"212 W 14TH AVE",-104.990462,39.738379,0,0,6,611,civic-center,1,0,1,999999.999999,999999.999999
DP2021109410,DP2021109410359900,161207,3599,0,drug-pcs-other-drug,drug-alcohol,"2021-02-23 20:28:00",NULL,"2021-02-23 21:31:00",2021-02-23,2021-02-23,"212 W 14TH AVE",-104.990462,39.738379,0,0,6,611,civic-center,1,0,1,999999.999999,999999.999999
DP2021109416,DP2021109416220400,27658,2204,0,burglary-residence-no-force,burglary,"2021-02-19 04:45:00","2021-02-18 22:30:00","2021-02-23 21:00:00",2021-02-19,2021-02-23,"200 BLK N VINE ST",-104.961632,39.719692,0,0,3,311,country-club,1,0,1,999999.999999,999999.999999
DP2021109444,DP2021109444220200,38575,2202,0,burglary-residence-by-force,burglary,"2021-02-16 15:00:00","2021-02-23 13:43:00","2021-02-23 20:43:00",2021-02-16,2021-02-23,"8400 BLK E HAMPDEN AVE",-104.893620,39.653674,0,0,3,323,hampden,1,0,1,999999.999999,999999.999999
DP202110948,DP202110948620100,11736,6201,0,animal-cruelty-to,all-other-crimes,"2021-01-04 18:30:00","2021-01-04 18:00:00","2021-01-07 00:54:00",2021-01-04,2021-01-07,"1100 BLK S ACOMA ST",-104.988930,39.695825,0,0,3,313,overland,1,0,1,999999.999999,999999.999999
DP2021109489,DP2021109489240400,98934,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 21:00:00",NULL,"2021-02-23 21:43:00",2021-02-23,2021-02-23,"E 14TH AVE / N TRENTON ST",-104.896420,39.738700,0,0,2,223,east-colfax,1,0,1,999999.999999,999999.999999
DP2021109509,DP2021109509240400,102492,2404,0,theft-of-motor-vehicle,auto-theft,"2021-01-20 15:00:00",NULL,"2021-02-24 00:47:00",2021-01-20,2021-02-24,"1864 S PENNSYLVANIA ST",-104.981556,39.682849,0,0,3,313,platt-park,1,0,1,999999.999999,999999.999999
DP2021109518,DP2021109518299901,159003,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-23 02:00:00","2021-02-23 14:00:00","2021-02-23 21:09:00",2021-02-23,2021-02-23,"4210 N AIRPORT WAY",-104.795062,39.774072,0,0,5,522,gateway-green-valley-ranch,1,0,1,999999.999999,999999.999999
DP2021109521,DP2021109521240400,106739,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 10:19:00",NULL,"2021-02-23 22:38:00",2021-02-23,2021-02-23,"300 W 11TH AVE",-104.992161,39.733543,0,0,6,611,civic-center,1,0,1,999999.999999,999999.999999
DP2021109525,DP2021109525240400,108898,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 14:00:00","2021-02-23 07:30:00","2021-02-23 21:10:00",2021-02-23,2021-02-23,"2777 W PARKSIDE PL",-105.021101,39.792234,0,0,1,111,chaffee-park,1,0,1,999999.999999,999999.999999
DP2021109537,DP2021109537239900,74516,2399,0,theft-other,larceny,"2021-02-23 21:14:00",NULL,"2021-02-23 21:20:00",2021-02-23,2021-02-23,"3900 BLK N TEJON ST",-105.011509,39.771598,0,0,1,111,sunnyside,1,0,1,999999.999999,999999.999999
DP2021109554,DP2021109554260900,119039,2609,0,fraud-by-use-of-computer,white-collar-crime,"2021-02-23 21:25:00",NULL,"2021-02-23 21:25:00",2021-02-23,2021-02-23,"8400 BLK E HAMPDEN AVE",-104.893620,39.653674,0,0,3,323,hampden,1,0,1,999999.999999,999999.999999
DP2021109556,DP2021109556230300,41001,2303,0,theft-shoplift,larceny,"2021-02-23 20:22:00",NULL,"2021-02-23 21:22:00",2021-02-23,2021-02-23,"3333 S TAMARAC DR",-104.900786,39.656346,0,0,3,323,hampden,1,0,1,999999.999999,999999.999999
DP2021109562,DP2021109562230500,57477,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"2021-02-23 06:00:00","2021-02-23 14:00:00","2021-02-23 22:59:00",2021-02-23,2021-02-23,"1995 S LINCOLN ST",-104.986841,39.680594,0,0,3,313,platt-park,1,0,1,999999.999999,999999.999999
DP2021109563,DP2021109563131600,33740,1316,0,threats-to-injure,public-disorder,"2021-02-23 21:00:00",NULL,"2021-02-24 03:33:00",2021-02-23,2021-02-24,"600 BLOCK E COLFAX AVE",-104.979769,39.739883,0,0,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
DP2021109576,DP2021109576239900,82244,2399,0,theft-other,larceny,"2021-02-23 16:30:00",NULL,"2021-02-25 21:51:00",2021-02-23,2021-02-25,"801 16TH ST",-104.993056,39.746038,0,0,6,611,cbd,1,0,1,999999.999999,999999.999999
DP2021109581,DP2021109581239905,84037,2399,5,theft-stln-vehicle-trailer,auto-theft,"2021-02-24 01:15:00",NULL,"2021-02-24 01:15:00",2021-02-24,2021-02-24,"1385 S SANTA FE DR",-104.993270,39.691691,0,0,3,313,overland,1,0,1,999999.999999,999999.999999
DP2021109589,DP2021109589240400,89971,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 21:38:00",NULL,"2021-02-23 22:22:00",2021-02-23,2021-02-23,"4739 N YAMPA ST",-104.774908,39.782556,0,0,5,522,gateway-green-valley-ranch,1,0,1,999999.999999,999999.999999
DP2021109601,DP2021109601239900,86076,2399,0,theft-other,larceny,"2021-02-23 12:34:00",NULL,"2021-02-23 21:43:00",2021-02-23,2021-02-23,"2036 N BROADWAY ST",-104.987238,39.749917,0,0,6,621,five-points,1,0,1,999999.999999,999999.999999
DP2021109607,DP2021109607220300,35449,2203,0,burglary-business-by-force,burglary,"2021-02-17 09:46:00","2021-02-17 02:51:00","2021-02-23 22:39:00",2021-02-17,2021-02-23,"2500 17TH ST",-105.008752,39.759331,0,0,1,113,highland,1,0,1,999999.999999,999999.999999
DP2021109643,DP2021109643410400,155158,4104,0,liquor-possession,drug-alcohol,"2021-02-23 22:00:00",NULL,"2021-02-23 23:31:00",2021-02-23,2021-02-23,"E COLFAX AVE / N CORONA ST",-104.974153,39.740017,0,0,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
DP2021109654,DP2021109654131500,32478,1315,0,aggravated-assault,aggravated-assault,"2021-02-23 22:01:00",NULL,"2021-02-24 04:41:00",2021-02-23,2021-02-24,"1405 N FEDERAL BLVD",-105.025658,39.738314,0,0,1,122,west-colfax,1,0,1,999999.999999,999999.999999
DP2021109667,DP2021109667299900,145987,2999,0,criminal-mischief-other,public-disorder,"2021-02-23 03:00:00","2021-02-23 07:00:00","2021-02-23 23:50:00",2021-02-23,2021-02-23,"2675 S DECATUR ST",-105.023428,39.668319,0,0,4,422,college-view-south-platte,1,0,1,999999.999999,999999.999999
DP2021109667,DP2021109667521300,8128,5213,0,weapon-unlawful-discharge-of,all-other-crimes,"2021-02-23 03:00:00","2021-02-23 07:00:00","2021-02-23 23:50:00",2021-02-23,2021-02-23,"2675 S DECATUR ST",-105.023428,39.668319,0,0,4,422,college-view-south-platte,1,0,1,999999.999999,999999.999999
DP2021109668,DP2021109668239900,85721,2399,0,theft-other,larceny,"2021-02-23 22:15:00",NULL,"2021-02-23 22:15:00",2021-02-23,2021-02-23,"400 BLK S LOWELL BLVD",-105.034701,39.708866,0,0,4,412,westwood,1,0,1,999999.999999,999999.999999
DP2021109671,DP2021109671299901,150892,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-22 02:47:00",NULL,"2021-02-24 00:00:00",2021-02-22,2021-02-24,"E COLFAX AVE / N PEARL ST",-104.979913,39.740021,0,0,6,621,capitol-hill,1,0,1,999999.999999,999999.999999
